instance_id,dialogue_id,turn_id,system_context,user_utterance,label,annotator_id,annotation_pass,notes
mw22_PMUL1725.json_4,PMUL1725.json,4,"No, they are both hotel types.",I really need a guesthouse can you find one for me please?,,,initial,
mw22_PMUL3399.json_8,PMUL3399.json,8,I've made those reservations and your reference number is N90KBZUM,Great! Can you please help me with finding a train as well? I need something leaving london liverpool street after 16:30.,,,initial,
mw22_PMUL0593.json_6,PMUL0593.json,6,Will an arrival time of 22:01 work for you?,"Yes, that would be fine. I'll need the price and travel time for that, please.",,,initial,
mw22_MUL0220.json_8,MUL0220.json,8,"TR5089 arrives in leicester Saturday at 15:06, would you like to book a ticket?","That's fine. What time does the train depart, and how long is the ride itself?",,,initial,
mw22_MUL2262.json_10,MUL2262.json,10,There are seven guesthouses fitting your needs. May I recommend archway house which also has parking and wifi?,what star rating does the hotel have and what is the address?,,,initial,
mw22_SNG0594.json_10,SNG0594.json,10,"No, could you try another day and time?",How about 17:15?,,,initial,
mw22_PMUL3203.json_6,PMUL3203.json,6,"If there is nothing else I can do for you, have a great day and thank you.","Actually, could you just give me some information on sesame restaurant and bar?",,,initial,
mw22_PMUL3517.json_2,PMUL3517.json,2,I can help with that! Cambridge has lots of different attractions do you have a specific type in mind?,"Yes, I'd like to visit an entertainment attraction.",,,initial,
mw22_PMUL1329.json_8,PMUL1329.json,8,Okay. TR6572 departs at 05:29. Would you like me to book that for you?,What is the price?,,,initial,
mw22_MUL2569.json_16,MUL2569.json,16,I booked a blue ford to come pick you up from the hotel. The contact number is 07895414336,Great! That should be all I need. Thank you for your help.,,,initial,
mw22_PMUL2222.json_8,PMUL2222.json,8,Booking was successful. The table will be reserved for 15 minutes.Reference number is : GW3LQPRE .,I also need the area and address of an attraction called Old Schools please.,,,initial,
mw22_PMUL2287.json_8,PMUL2287.json,8,What day would you like to book for?,"I'm not sure yet, can I have the phone number and postcode so I can book the table?",,,initial,
mw22_SSNG0159.json_6,SSNG0159.json,6,I was able to book your party at Ask. Your reservation will hold for 15 minutes. Is there anything else I can help you with today?,Could I get the reference number please?,,,initial,
mw22_PMUL0400.json_16,PMUL0400.json,16,"Yes, I've booked a taxi for you, a black honda will be waiting to pick you up before 11:30, call it at 07651690820 if you have any further questions.",Thanks that would be it for today,,,initial,
mw22_PMUL2498.json_4,PMUL2498.json,4,"You can visit the Cambridge and County Folk Museum, it is located at 2-3 castle street and the admission price is 3.50 pounds.",thanks! can you help me find a restaurant in that area? I want to spend a lot of money,,,initial,
mw22_PMUL1564.json_8,PMUL1564.json,8,I've found TR2771 leaving cambridge at 13:29 and arriving at 14:07. The price is 10.10 pounds. Can I book this train for you?,What is the total travel time for the train?,,,initial,
mw22_MUL1302.json_22,MUL1302.json,22,I have your table booked. The reference number is : GI0NB9LA . Is there anything else I can help you with?,"No, you have been very helpful thank you.",,,initial,
mw22_PMUL2204.json_14,PMUL2204.json,14,We never actually made that restaurant reservation. Do you want to take care of it now? I'll need to know when you want to eat and how many people.,"expensive for 2 at 16:30 monday, if not then book it for sunday and I need the conf # too",,,initial,
mw22_MUL2543.json_2,MUL2543.json,2,There is one multiple sports attraction in Cambridge and it is in the east area: The cherry hinton village centre.,"Bummer, are there any nightclubs in the city centre instead?",,,initial,
mw22_MUL0407.json_10,MUL0407.json,10,The train ID is TR8364. How many tickets do you need?,"Just one ticket, please.",,,initial,
mw22_MUL2043.json_10,MUL2043.json,10,"Actually, they both do offer free wifi and free parking. Alexander bed and breakfast is a guesthouse and the University Arms hotel is a hotel type. Do you have preference?",I'd prefer a hotel. Can you book that for 6 people and 3 nights?,,,initial,
mw22_SNG1108.json_2,SNG1108.json,2,I'm afraid that we don't have that type of attraction in the centre of town. Perhaps somewhere else? or a different type of attraction?,"Sure, is there a nightclub in that part of town?",,,initial,
mw22_PMUL4621.json_12,PMUL4621.json,12,Ok. Would you prefer a hotel or a guesthouse?,"Oh, a hotel, for sure.",,,initial,
mw22_MUL2102.json_6,MUL2102.json,6,You are booked. The fee is 10.1 GBP. Your reference number is 73Z0FEHF . Is there anything else I can help with?,"Yes, I also need to find a place to stay in the north.",,,initial,
mw22_PMUL1417.json_16,PMUL1417.json,16,You're welcome! Can I help you with anything else?,Again thanks for the resources. Have a great day.,,,initial,
mw22_PMUL4021.json_4,PMUL4021.json,4,"Yes certainly their address is sleeperz hotel, station road and their telephone number is 01223304050.",Great I need to book it for 4 nights,,,initial,
mw22_SSNG0233.json_6,SSNG0233.json,6,What day will you be checking in?,We will be checking in on Tuesday.,,,initial,
mw22_PMUL1221.json_10,PMUL1221.json,10,I have the club salsa at 1 station road.,Thanks! what is the entrance fee?,,,initial,
mw22_MUL0939.json_2,MUL0939.json,2,I can help you with that. There are over 100 restaurants in Cambridge. Are you in the mood for a particular food? Or would you like a certain area?,"Yes, I would like an expensive restaurant that serves Indian food.",,,initial,
mw22_PMUL0389.json_14,PMUL0389.json,14,Your table will be reserved for 15 minutes. Reference number is 26GA35EY .,Thank you! That will be all for today!,,,initial,
mw22_PMUL0075.json_6,PMUL0075.json,6,Booking was successful. Reference number is : IH9GBUZF is there anything else i can help you with today?,im also looking for a cheap restaurant in the centre and tell me the food type,,,initial,
mw22_WOZ20209.json_4,WOZ20209.json,4,"I'm sorry, but our system does not show any matches for your inquiry.",How about chinese food?,,,initial,
mw22_PMUL2939.json_4,PMUL2939.json,4,It is located at 53-57 Lensfield Road.,Can I get the postal code for that hotel?,,,initial,
mw22_PMUL3775.json_6,PMUL3775.json,6,Their phone number is 01223360409 and their postal code is cb21rq.,Great. I'm also looking for a train. I need to leave after 16:15 from London Liverpool Street.,,,initial,
mw22_MUL1731.json_6,MUL1731.json,6,Same time on Wednesday. Does that work?,What time will I arrive in Cambridge on that train?,,,initial,
mw22_PMUL2299.json_2,PMUL2299.json,2,There are 79 museums in the western part of town. Do you prefer a pay museum or one without an entrance fee?,"Free is always good. Can you give me the postcode, address, and phone number for one that is historical?",,,initial,
mw22_MUL0125.json_16,MUL0125.json,16,"I'd be happy to help you book a taxi, what hotel is your destination?",Whatever hotel you booked me at. The reference number is: GXQZCBL8,,,initial,
mw22_SNG01644.json_2,SNG01644.json,2,Sure! Where are you coming from?,I am coming from bankok city.,,,initial,
mw22_MUL0365.json_4,MUL0365.json,4,"There is a Train, TR572 that departs from london kings cross Monday at 11:17","Perfect. I'd like to be on that train. TR572, is that the train ID?",,,initial,
mw22_PMUL4407.json_10,PMUL4407.json,10,Where are you travelling to and from and on what day and time please?,I am going to Cambridge from Stansted on Thursday and arriving by 15:30.,,,initial,
mw22_PMUL2084.json_14,PMUL2084.json,14,what time would you like?,I need to be at the restaurant at 11:30.,,,initial,
mw22_WOZ20071.json_4,WOZ20071.json,4,Thier phone number is 01223 355166 and address is Cambridge Lodge Hotel 139 Huntingdon Road City Centre,Great! Thank you very much.,,,initial,
mw22_PMUL1436.json_14,PMUL1436.json,14,Okay your train reference number is YXCN2XHO . Is there anything else you need?,"No that's all for today, thank you.",,,initial,
mw22_MUL2588.json_12,MUL2588.json,12,Christ's College postcode is cb23bu and address is saint andrew's street,"Thank you. Also, what is the entrance fee if any?",,,initial,
mw22_SNG01215.json_2,SNG01215.json,2,"The Parkside Police Station is in Parkside, Cambridge. Is this close to your location?",Yes I'll need their address please.,,,initial,
mw22_PMUL2886.json_8,PMUL2886.json,8,There are no nightclubs in the west. Another type or place perhaps?,"Well, could you look for a college?",,,initial,
mw22_MUL1367.json_8,MUL1367.json,8,There are 11 guesthouses in the north. Do you have a price range or amenities in mind?,"Free parking and free wifi, please.",,,initial,
mw22_MUL1805.json_8,MUL1805.json,8,"We have five fantastic parks located in the centre, east, north, and south. I suggest Milton Country Park. It has free entrance. Would you like more information?",What is the address and phone number?,,,initial,
mw22_SSNG0362.json_4,SSNG0362.json,4,"Thats good,but can I get the name of the particular hotel you are looking for,please?","No.Just look up any 3 star hotel,please.",,,initial,
mw22_PMUL1590.json_10,PMUL1590.json,10,I got your room booked at the Carolina Bed and Breakfast. Your reference is FYLDIZUF . Is there anything else I can help you with today?,I need a room for the same group of people for 1 night on the same day. And I need the reference number then too please,,,initial,
mw22_PMUL0595.json_8,PMUL0595.json,8,"What day would you like your train to leave? Also what time, and where will you be departing from?",i want to leave on monday and arrive by 8,,,initial,
mw22_PMUL3008.json_14,PMUL3008.json,14,TR0315 arrives at 13:51. is that fine with you?,what is its departure time?,,,initial,
mw22_SNG0642.json_2,SNG0642.json,2,There are several Indian restaurants to choose from. What area of town would you like?,"I would like it to be in the center. I will need a number, address and postcode.",,,initial,
mw22_MUL1484.json_4,MUL1484.json,4,"I'm sorry, there are no spots available on that day and time. Is there another time or day you would like perhaps?",Well I'm also looking for a train. Can you coordinate a time with a departure from cambride on sunday?,,,initial,
mw22_MUL0194.json_2,MUL0194.json,2,"Alright, there about 30 or so hotels that would work. Did you prefer a certain area or price range?","I don't really have an area or price range in mind at the moment, but I am looking for a place that's a guesthouse.",,,initial,
mw22_MUL0166.json_6,MUL0166.json,6,"Okay, how about Caffe Uno. It's located at 32 Bridge Street City Centre.",Great I also am looking for a hotel called Cityroomz,,,initial,
mw22_PMUL3383.json_12,PMUL3383.json,12,Alright you are booked and good to go! Here is your reference number V84DYHI3 . Is their anything else I can help you with?,Thank you that will be all I need today?,,,initial,
mw22_PMUL4078.json_10,PMUL4078.json,10,Do you need me to look into anything else for you?,"No, that's all I need help with. Thanks, bye!",,,initial,
mw22_PMUL4252.json_10,PMUL4252.json,10,I booked it for you. The reference number is TCBE0PUQ .,"Thank you, goodbye",,,initial,
mw22_PMUL4502.json_6,PMUL4502.json,6,The phone number is 01223366611. It is expensive.,"Thanks! I also want to ride on a boat, is that something you can help with? I would like to do this in the south area of town.",,,initial,
mw22_MUL1156.json_14,MUL1156.json,14,I'm unable to book two nights for six people. Would you like to try for one day?,Yes please. One day is fine.,,,initial,
mw22_MUL1135.json_8,MUL1135.json,8,"The number is 01223210353. I can make that booking for you, I would just need to know and arrival date and for how many people and length of your stay.","Can you confirm if this hotel is 4 star? If so, I will need to book it for 1 person for five nights starting on wednesday.",,,initial,
mw22_MUL2561.json_8,MUL2561.json,8,"Okay, I have a cheap guesthouse in the center, and and expensive hotel as well. They both have 4 stars, which one sounds best?",The cheap one is fine. Book it for 4 people for 4 nights starting Tuesday,,,initial,
mw22_PMUL4581.json_4,PMUL4581.json,4,"Indeed, they do. City Centre North B&B is your best bet. Would you like to book a room there?","Oops, I forgot to ask for free parking, does that include free parking?",,,initial,
mw22_MUL2208.json_12,MUL2208.json,12,"I have train TR7822 that leaves Cambridge at 21:21 and gets to stevenage at 22:10, resulting in a 49 minute train ride. It costs 12.80 pounds.",That sounds good. That was all I needed. Thank you.,,,initial,
mw22_MUL1344.json_12,MUL1344.json,12,Certainly. Where are you departing from and where are you going? I also need the time you are leaving or need to arrive.,I just need to get to the restaurant by the time the reservation starts.,,,initial,
mw22_SNG02248.json_2,SNG02248.json,2,I have found the restaurant you are looking for. Would you like the address?,"No, I just need to know the type of food they serve and the phone number.",,,initial,
mw22_MUL2491.json_20,MUL2491.json,20,"Okay, I have booked a taxi for you It will be a white Tesla and the contact number is 07162438055. Would there be anything else?","No, that is all. Goodbye!",,,initial,
mw22_PMUL2692.json_10,PMUL2692.json,10,I would suggest churchill college,That sounds interesting. What part of town is it in?,,,initial,
mw22_PMUL1112.json_2,PMUL1112.json,2,"Christ's College is located on Saint Andrew's Street. For additional information, the phone number is 01223334900. It has free admission.",What area is that in?,,,initial,
mw22_PMUL1651.json_2,PMUL1651.json,2,I'm sorry there are no 5 star hotels in the area. Are there any hotels I can help you find?,"Truly? I'm sorry, I'm just surprised Cambridge doesn't have a 5 star hotel. Well, I need something moderately priced.",,,initial,
mw22_MUL1696.json_10,MUL1696.json,10,I've got the TR8723 leaving Stevenage and arriving in Cambridge by 08:43. Would that work?,yes that sounds great. Can I get a reference number for that please,,,initial,
mw22_MUL1284.json_14,MUL1284.json,14,The booking was successful. Your reference number is 96VNO1G8 .,"Alright, that's all I need today, thanks!",,,initial,
mw22_PMUL1259.json_14,PMUL1259.json,14,Postcode is cb23hg.,"Ok, that's great, thank you for your help.",,,initial,
mw22_SSNG0183.json_8,SSNG0183.json,8,Yes it most certainly does.,Can you book that for me then?,,,initial,
mw22_PMUL1554.json_2,PMUL1554.json,2,The Gonville Hotel is rated 3 stars. There is free internet and parking. It is located at Gonville Place and their phone number is 01223366611.,Excellent. Could you book it for myself and my partner?,,,initial,
mw22_SNG1031.json_4,SNG1031.json,4,How about Hobsons House? It is a moderately priced guesthouse in the west end.,Does that place have free wifi?,,,initial,
mw22_PMUL3412.json_14,PMUL3412.json,14,Sure. It's located on 15 Magdalene Street City Centre and the postcode there is cb30af. Would you like the phone number as well?,Yes. please thank you.,,,initial,
mw22_PMUL2407.json_12,PMUL2407.json,12,What time would you like?,I would like to reserve it for 11:15 for 8 people.,,,initial,
mw22_SNG1069.json_4,SNG1069.json,4,"I definitely recommend the Williams Art and Antiques. It's free to get in. They are located on Gwydir Street, No. 5 Dale's Brewery. The postcode is cb12lj.","Thanks so much, that sounds perfect.",,,initial,
mw22_PMUL0434.json_4,PMUL0434.json,4,There are five expensive Chinese restaurants. Two of them are in the south.,I was hoping to find something located in the center of town. Are there any expensive Chinese restaurants there?,,,initial,
mw22_MUL2113.json_2,MUL2113.json,2,"Certainly! First, can you confirm the day you are traveling and the destination you are traveling to?",I'll be going to Cambridge on Saturday.,,,initial,
mw22_SNG01569.json_4,SNG01569.json,4,The phone number is 01223217300 and post code is CB20QQ.,"Great, thanks for your help.",,,initial,
mw22_MUL0283.json_14,MUL0283.json,14,"I'd be happy to make a reservation for you at saigon city, how many people will be in your party and for what day and time?","You know what, I'm not sure, that you for your information. I'll get back to you to make a reservation.",,,initial,
mw22_PMUL2319.json_16,PMUL2319.json,16,"Ok, and for how many people?",I'd like it for 7 people please. And could you also get me a taxi to go between the two?,,,initial,
mw22_PMUL3380.json_12,PMUL3380.json,12,Thank you for using our services. Have all of your needs been met today?,Yes. That's all I need. Thanks.,,,initial,
mw22_MUL1504.json_8,MUL1504.json,8,"I'm sorry, they're all booked up at that time. Would you like to try a different time?",how about 17:00.,,,initial,
mw22_SNG01337.json_2,SNG01337.json,2,ow about Ashbury Lodge Guesthouse it is moderately priced and located at 82 Arbury Road CB4 2JE (Phone: 01223364319),Does this guesthouse include free wifi?,,,initial,
mw22_PMUL0154.json_2,PMUL0154.json,2,i got a long list. it will help if you knew the king of food you want,Well I want a hotel not food.,,,initial,
mw22_PMUL0676.json_6,PMUL0676.json,6,The address is 11 Peas Hill City Centre cb23pp. The phone number is 01223566188.,Thanks! I also need a train after 14:45 on Saturday.,,,initial,
mw22_PMUL0123.json_18,PMUL0123.json,18,When would you like to leave by?,I would like to leave in time to arrive at the restaurant for my reservation at 11:30.,,,initial,
mw22_MUL1180.json_4,MUL1180.json,4,"Yes, both Ashley Hotel and Lovell Lodge have two stars. They also both offer free internet and parking.",May I have the phone numbers for those hotels?,,,initial,
mw22_PMUL1155.json_6,PMUL1155.json,6,Where will you be departing from?,I will be departing from ely.,,,initial,
mw22_PMUL2892.json_10,PMUL2892.json,10,Might I recommend the Autumn House. It is 4 star rated and just underwent remodeling. It is quite a place to stay. Can I reserve you a room?,Is that an actual hotel? I don't like guesthouses.,,,initial,
mw22_MUL1791.json_6,MUL1791.json,6,Okay. Where are you looking to go to?,I'm headed to Leicester.,,,initial,
mw22_PMUL2622.json_2,PMUL2622.json,2,"Sure, the address is 710 newmarket road.",Please check to see if there any rooms available on Sunday for 5 nights. I will need 7 rooms.,,,initial,
mw22_MUL2602.json_2,MUL2602.json,2,"Yes, we actually have over 79 attractions. Do you have a specific area of town or interest of attraction you are looking for?",Can you recommend me a nightclub where I can get jiggy with it?,,,initial,
mw22_MUL0161.json_8,MUL0161.json,8,Booking was successful. The table will be reserved for 15 minutes. Reference number is : 10P0LEVH .. Anything else today?,I'm also looking for a place to stay. Ideally a hotel with free wifi and parking that is also expensive.,,,initial,
mw22_PMUL3937.json_12,PMUL3937.json,12,Nandos is a very popular restaurant serving portuguese food in the south area of town in the cheap price range. Would you like more information or to book?,Can you book for the same group of people at 12:00 the same day?,,,initial,
mw22_MUL1935.json_8,MUL1935.json,8,TR4594 will arrive by 12:07 if that works for you?,I can make that work.,,,initial,
mw22_PMUL4668.json_8,PMUL4668.json,8,In what area would you like the museum to be?,"In the west please, I am open to suggestions just let me know what the postcode, entrance fee a number are.",,,initial,
mw22_SNG0131.json_2,SNG0131.json,2,"Of course, the phone number is 01223358966, the address is Parkside, Cambridge, postcode CB11JG. Is everything alright?",That's it. Thank you!,,,initial,
mw22_PMUL4607.json_16,PMUL4607.json,16,I was able to book a black bmw phone number is 07591473862,Great! Thank you for your help.,,,initial,
mw22_MUL0485.json_2,MUL0485.json,2,"Unfortunately, there is not attraction type with multiple sports in the centre areat.",Is there a nightclub located in the centre instead then?,,,initial,
mw22_MUL0407.json_8,MUL0407.json,8,Absolutely. TR8364 will depart cambridge for kings lynn at 16:11 on Saturday. Would you like to book passage on that train?,"Yes, and please be sure to give me the ID.",,,initial,
mw22_SNG0712.json_4,SNG0712.json,4,"I have two in the centre, the Backstreet bistro and The Slug and Lettuce. Would you like for me to make you a reservation?",Could you give me the address and phone number for the Slug and Lettuce please.,,,initial,
mw22_PMUL0003.json_2,PMUL0003.json,2,Do you know the name of it? I can try and find it for you.,The good luck Chinese takeaway.,,,initial,
mw22_PMUL4724.json_12,PMUL4724.json,12,Okay what time do you need the taxi?,I want to leave the hotel by 20:00.,,,initial,
mw22_PMUL2584.json_10,PMUL2584.json,10,Their phone number is 01223307402. Can I help you with anything else?,I'd like a taxi from the hotel to the museum. I want to leave the hotel by 19:00. Book it please and give me the contact number and car type,,,initial,
mw22_SSNG0192.json_4,SSNG0192.json,4,There are 6 Indian restaurants that fit this. Would you like me to book one for you?,"Yes, which of them have the best reviews?",,,initial,
mw22_MUL0823.json_14,MUL0823.json,14,"Okay, I've booked a car for you. It's a white Tesla. The contact number is 07746645374. What else can I do for you?",That will be everything I needed today. Thanks for your help!,,,initial,
mw22_PMUL1618.json_10,PMUL1618.json,10,There are 3 matches for your preferences. I recommend Ashley Hotel.,"Okay, please book that for 2 people and 5 nights starting tuesday. I'll need a reference number.",,,initial,
mw22_SNG02316.json_10,SNG02316.json,10,I have a red honda with contact number 07992450678.,Thank you! I think that is all I need for today.,,,initial,
mw22_PMUL4267.json_8,PMUL4267.json,8,Sure where are you departing from?,I need to get to London Liverpool Street by 09:00.,,,initial,
mw22_MUL0448.json_2,MUL0448.json,2,There are many trains available for that criteria. I can narrow it down if you tell me where you will be departing from.,I am leaving Thursday from Birmingham New Street to Cambridge. I want to leave around 11:45.,,,initial,
mw22_PMUL4324.json_10,PMUL4324.json,10,bridge guest house has a 3 star rating and is at 151 hills road,"Is Bridge Guest House in the south? If so, I will also need a taxi to take me from the restaurant to the guesthouse.",,,initial,
mw22_MUL2102.json_10,MUL2102.json,10,There is an acorn guest house would you like me to book it.,Yes I would like to book that for the same day for 4 nights please starting from saturday.,,,initial,
mw22_SNG01199.json_2,SNG01199.json,2,"Ok, what time do you want to leave.",I'd like to arrive by 21:30.,,,initial,
mw22_SNG02181.json_2,SNG02181.json,2,Sure! where are you going?,I am going to visit queens' college,,,initial,
mw22_MUL0701.json_4,MUL0701.json,4,When would you like to begin your stay at Hobson's House?,I would like my stay to begin on Saturday.,,,initial,
mw22_PMUL0962.json_10,PMUL0962.json,10,We can certainly book that for you. Would you like a reservation and a booking for the train?,Please book me a table for the restaurant and provide the reference number.,,,initial,
mw22_PMUL3475.json_8,PMUL3475.json,8,I would recommend People's Portraits Exhibition at Girton College. They offer free entrance. Their postcode is cb3ojg. Their phone number is 01223338901.,Can you book it for me?,,,initial,
mw22_WOZ20004.json_4,WOZ20004.json,4,The Golden Wok serves Chinese food. Would you like more information?,Yes what is the address for the business?,,,initial,
mw22_PMUL0218.json_14,PMUL0218.json,14,What time would you like to leave and from where?,"Leaving the guesthouse and going to the restaurant, arriving by 14:15.",,,initial,
mw22_PMUL3170.json_10,PMUL3170.json,10,Absolutely. The TR5365 costs 10.10 pounds and has a travel time of 28 minutes. What else can I do for you?,I also need a place to eat.,,,initial,
mw22_PMUL4410.json_8,PMUL4410.json,8,All Saints Church is an architecture interest and has free admission. It is located on Jesus Lane.,Can you arrange for a taxi to pick me up at the Church at 15:15 and take me to the hotel? I'll need car type and contact number,,,initial,
mw22_MUL1987.json_10,MUL1987.json,10,I got you booked for 5 people then on TR5725. Is there anything else I can help you with?,No. thank you for making the train reservations,,,initial,
mw22_PMUL3396.json_18,PMUL3396.json,18,"I've booked you a taxi, it is a yellow tesla. You can contact them via 07892026031",thanks for helping me out,,,initial,
mw22_MUL2198.json_14,MUL2198.json,14,Before booking the hotel I need to know how many days will you stay?,Perhaps I can book it. I will just need the postcode,,,initial,
mw22_PMUL4713.json_18,PMUL4713.json,18,Your booking was successful. The reference number is PX6XVGSJ . Can I help with anything else today?,"Thank you, I would like to reserve a taxi around 22:45, Who can I contact and what type of car can I expect?",,,initial,
mw22_PMUL0518.json_6,PMUL0518.json,6,The reference number is: J97BBMWN .,I would also like a train leaving from Cambridge.,,,initial,
mw22_SNG1229.json_2,SNG1229.json,2,It is listed in the cheap price range.,Thank you. That's all I needed.,,,initial,
mw22_MUL0268.json_10,MUL0268.json,10,"Sorry, but they're all full at that time. Would you like to try a different time or perhaps another day?",Can we try for 15:30? I also need the reference number for the train booking.,,,initial,
mw22_MUL1040.json_8,MUL1040.json,8,Your booking was a success! Your reference number is 49JMGAFP . Can I help you with anything else?,That's all I needed. Thank you!,,,initial,
mw22_PMUL3477.json_4,PMUL3477.json,4,"Perfect, I have train TR1472 that meets your criteria, would you like me to book a ticket for you?",Book it for 3 people.,,,initial,
mw22_MUL1044.json_14,MUL1044.json,14,Is there anything else I can help you with?,"No, that was everything I needed. Thank You!",,,initial,
mw22_PMUL0373.json_20,PMUL0373.json,20,"I booked you at cityroomz your confirmation number is MM913RGM, anything else today?","Please have a taxi take me from my hotel to the restaurant, arriving in time for my reservation. And give me the booking info",,,initial,
mw22_PMUL2477.json_10,PMUL2477.json,10,Sure the address is saint andrew's street and the phone number is 01223334900.,thank you for your help!,,,initial,
mw22_MUL1919.json_8,MUL1919.json,8,"There is a cinema, two entertainment facilities, a museum, and a nightclub. Would you like more info about any of those?",Can you give me the address for the cinema?,,,initial,
mw22_PMUL1450.json_10,PMUL1450.json,10,There are a few. Downing College is beautiful and there is no entrance fee charged.,My i have the address please ?,,,initial,
mw22_MUL2607.json_8,MUL2607.json,8,Alexander B & B has both free wifi and parking. It also has 4 stars! Would you like to make a booking there?,"Yes, please. For 6 people for 3 nights starting on tuesday",,,initial,
mw22_PMUL1764.json_4,PMUL1764.json,4,The address is 56 saint barnabas road.,I will also need a train on Tuesday.,,,initial,
mw22_MUL0564.json_4,MUL0564.json,4,"I'm sorry, but none of the theaters list the entrance fee. Would you like the phone number for any of them?","That's okay, could you provide me with the postcode and address, please? Also, I am looking for a train leaving after 16:00 this Monday.",,,initial,
mw22_PMUL1311.json_4,PMUL1311.json,4,"There are several Churches, Architecture attractions. Would you like one of them?",Pick one of the best churches for me and let me know the entrance fee please.,,,initial,
mw22_MUL0132.json_6,MUL0132.json,6,Would you like me to book you at The Oak Bistro at 6 Lensfield Road?,"Can I just get the area, phone number, and postcode of it?",,,initial,
mw22_MUL1167.json_14,MUL1167.json,14,Perfect! I have you booked in a grey skoda. The contact number is 07370293766. Is there anything else I can do for you?,I need a taxi as well.,,,initial,
mw22_MUL2507.json_2,MUL2507.json,2,"I sure can. They are a museum located in the eat. They offer free admission. They are located at Fulbourn, postcode cb15dh. Their phone number is 01223295264. Is there anything else?",can you tell me how much the entrance fee is?,,,initial,
mw22_MUL1849.json_6,MUL1849.json,6,I would recommend architecture and there are many places to visit and see great architecture.,"Can I get the postcode, address of a great architecture place to visit please?",,,initial,
mw22_PMUL1974.json_22,PMUL1974.json,22,I was able to book The Ashley Hotel. Your reference number is DDEI8K1U .,Thank you. Appreciate all the help.,,,initial,
mw22_PMUL2060.json_8,PMUL2060.json,8,"May I suggest the Castle Galleries, it's a museum also in the centre area. Admission is free.",Can I get their phone number please?,,,initial,
mw22_MUL0011.json_24,MUL0011.json,24,"Wonderful, your taxi is booked. It will be a yellow ford and the contact number is 07822741112. Is there anything else I can help you with?",That's it thanks!,,,initial,
mw22_PMUL0073.json_14,PMUL0073.json,14,Do you have a preference of area or price range?,No any one will do. What ever you recommend. it should also have free parking.,,,initial,
mw22_SNG01943.json_10,SNG01943.json,10,The Allenbell is in the cheap price range. Do you want me to book it?,"No, that's all I need for today. Good bye.",,,initial,
mw22_PMUL1822.json_8,PMUL1822.json,8,"There are many places to stay, could you give me some preferences to find the best one for you?","Three stars, moderate price range.",,,initial,
mw22_MUL1465.json_10,MUL1465.json,10,That train leaves Cambridge at 14:34.,"Thank you, I appreciate it. I also need some help finding an African restaurant.",,,initial,
mw22_MUL1260.json_12,MUL1260.json,12,"It is in the same area, and does have wifi. When would you like your stay to begin?",I would like my stay to begin on Tuesday.,,,initial,
mw22_PMUL0970.json_14,PMUL0970.json,14,Ok great. The TR1242 will fit your needs. How many tickets would you like to book?,"No thank you, but could you let me know the length of travel and the price of the train tickets?",,,initial,
mw22_MUL0614.json_6,MUL0614.json,6,TR8207 arrives at 21:06. Would you like to book this train now?,"No, I don't want to book it. Could I get the departure time, though?",,,initial,
mw22_MUL0870.json_2,MUL0870.json,2,There are several attractions in the town centre. Are you looking for a particular type?,"Yes, please find any museums in the town centre.",,,initial,
mw22_PMUL0018.json_14,PMUL0018.json,14,Your table is booked. Reference number is 2H4EMZYM . They will hold the table for 15 minutes.,"Thank you so much, Goodbye!",,,initial,
mw22_MUL2156.json_6,MUL2156.json,6,Certainly. Any ticket on that route is going to cost 16.60 pounds.,I'm also looking for a hotel to stay that has a star of 0 in the expensive price range.,,,initial,
mw22_PMUL3665.json_14,PMUL3665.json,14,Your reference number is 7LTOLNV4 . The total fee of 600.79 is payable at the station.,"Thanks for your help, that's all I need today!",,,initial,
mw22_PMUL3515.json_6,PMUL3515.json,6,"Booking was successful, the total fee is 102.4 GBP payable at the station . Reference number is : AIM1QZ4C .",Thank you! I also am looking for a place to eat at in the west area. I would prefer a nice expensive one.,,,initial,
mw22_MUL2221.json_14,MUL2221.json,14,"Booking was successful, you reference number is DEMBOPOR, can I assist with anything else?",No that is everything I need today. Thank you.,,,initial,
mw22_PMUL0756.json_8,PMUL0756.json,8,it is called restaurant one seven and there phone number is 01223337766,i'm also looking for a train.,,,initial,
mw22_MUL1498.json_4,MUL1498.json,4,Unfortunately there are no restaurants in the centre that serve Afghan food. Would you like to look for one in other areas?,How about a Chinese restaurant?,,,initial,
mw22_PMUL0122.json_4,PMUL0122.json,4,"jinling noodle bar is a chinese restaurant in the centre, 11 Peas Hill City Centre",That sounds great! Can you see if there's a table for 3 available at 16:00 on Monday?,,,initial,
mw22_MUL2118.json_4,MUL2118.json,4,The first train leaves peterborough at 05:19 the last leaves at 07:19 would you like tickets?,"Yes, for 8 people please.",,,initial,
mw22_PMUL2386.json_2,PMUL2386.json,2,"I found no multiple sports in the centre, do you have another attraction type?",How about a museum in the centre?,,,initial,
mw22_PMUL3111.json_10,PMUL3111.json,10,The express by holiday inn cambridge is a 2 star hotel in the east area that is expensive. It has wifi and parking. Would you like to make a reservation?,yes please. book it for 3 people and 3 nights starting from friday.,,,initial,
mw22_SNG02178.json_2,SNG02178.json,2,"You need to go to the police station at Parkside, Cambridge, CB11JG","Thanks, I need the phone number too please.",,,initial,
