instance_id,dialogue_id,turn_id,system_context,user_utterance,annotator_id,annotation_pass,source_annotator_id,label,notes,workbook
mw22_PMUL2892.json_10,PMUL2892.json,10,Might I recommend the Autumn House. It is 4 star rated and just underwent remodeling. It is quite a place to stay. Can I reserve you a room?,Is that an actual hotel? I don't like guesthouses.,zajkeskn,initial,,CORRECT_CLARIFY,,zajkeskn_annotation.xlsx
mw22_PMUL1779.json_2,PMUL1779.json,2,I like acorn guest house. Need me to book a room?,Can you tell me more about the Acorn guest house before we look at booking. I'm looking for a moderately priced room and some other amenities.,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL2801.json_10,PMUL2801.json,10,"You're welcome, can I assist you with anything else?","No, that's all I need for today. Thank you so much.",zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL1027.json_6,PMUL1027.json,6,I was able to book 3 tickets it will be 45.24 GBP you can pay at the station. The reference number is YVQA5ZCC . Anything else I can help with?,"Yes, I'd also like to find some places to go while I'm in town. What is there in the way of architectural attractions in the city centre?",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL3039.json_6,PMUL3039.json,6,The autumn house is a cheap guesthouse located in postcode cb58rs. The phone number is: 01223575122. Are you sure I can't help you with a reservation?,No thank you. Could you tell me about Russian restaurants in the east?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL3046.json_2,PMUL3046.json,2,Certainly! Where are you going? What time of day do you want to leave?,I am going to Cambridge and would like to leave after 11:45.,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_SNG0235.json_2,SNG0235.json,2,I could just call an ambulance,"I need the address of the hospital and the phone number of the transplant high dependency unit department, please.",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL0161.json_6,MUL0161.json,6,That booking is unsuccessful. Does another time/day work?,Yes. How about 15:45 on Friday instead?,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_PMUL3786.json_16,PMUL3786.json,16,And how many people will be staying there?,1 person will be staying.,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_SNG0581.json_6,SNG0581.json,6,"For moderate pricing, I have the Meghna restaurant in the west. It's located at 205 Victoria Road Chesterton. Can I reserve you a table?","No thanks, I'd like to give them a call instead. What is their phone number?",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_SNG1385.json_6,SNG1385.json,6,The travel time is 49 minutes.,"Ok, that is all the information I need. Thank you.",zajkeskn,initial,,CONFIRM_ACCEPT,,zajkeskn_annotation.xlsx
mw22_WOZ20118.json_6,WOZ20118.json,6,"Their address is 71 Castle Street City Centre, their phone number is 01223 366668.",Is Cocum located in the east part of town?,zajkeskn,initial,,CORRECT_CLARIFY,,zajkeskn_annotation.xlsx
mw22_PMUL2259.json_8,PMUL2259.json,8,Yes. How many people in your party and when would you like this for?,"There are 5 people, and we'd like it for Friday at 18:15",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL1351.json_8,MUL1351.json,8,I am sorry but the restaurant will be unable to reserve a table for that time. Would you like to try another day or time?,How about at 16:45?,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_MUL2166.json_10,MUL2166.json,10,Shall I go ahead and book you for train TR0615?,"Yes, for 4 people please.",zajkeskn,initial,,CONFIRM_ACCEPT,,zajkeskn_annotation.xlsx
mw22_PMUL2510.json_6,PMUL2510.json,6,We have 2 hotels and 12 guesthouses across town that fit your price and have parking. Do you prefer a specific type of place or area of town?,The area doesn't matter I prefer a guesthouse. Any one you recommend will be fine.,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_MUL0759.json_8,MUL0759.json,8,The Bridge Guest House does indeed have free parking and internet. They can be reached at 01223247942.,"Hmm, thank you for that. I also need to get more information about the train time tables for Thursday.",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL0578.json_10,MUL0578.json,10,Kambar is a nightclub that is located in the centre area. It has a 5 pounds entrance fee.,"Ok, what was the address for that place?",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_SNG01409.json_2,SNG01409.json,2,"Sure, their phone number is 01223358966, and they are in Parkside, Cambridge",Do you also have the police station postcode?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL1302.json_22,MUL1302.json,22,I have your table booked. The reference number is : GI0NB9LA . Is there anything else I can help you with?,"No, you have been very helpful thank you.",zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL4391.json_12,PMUL4391.json,12,"Okay, I see three options here, which are british, indian, or italian food types. I recommend prezzo. Would you like a reservation?",Yes. Please book that restaurant for 7 people on sunday at 11:00,zajkeskn,initial,,CONFIRM_ACCEPT,,zajkeskn_annotation.xlsx
mw22_MUL2091.json_8,MUL2091.json,8,I have a train leaving cambridge at 9:59 and arriving at london liverpool street at 11:27. Would you like me to book that for you?,"Yes, I'd like five tickets, please.",zajkeskn,initial,,CONFIRM_ACCEPT,,zajkeskn_annotation.xlsx
mw22_MUL0485.json_2,MUL0485.json,2,"Unfortunately, there is not attraction type with multiple sports in the centre areat.",Is there a nightclub located in the centre instead then?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL2472.json_2,PMUL2472.json,2,"Were you interested more in something like night clubs or museums, or boats? Or something totally different?",I need a place in the centre. I welcome any suggestions you may have.,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_SSNG0362.json_4,SSNG0362.json,4,"Thats good,but can I get the name of the particular hotel you are looking for,please?","No.Just look up any 3 star hotel,please.",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL1651.json_14,MUL1651.json,14,There's Charlie Chan. It serves Chinese food and is located in the centre. Is that good?,That sounds perfect. Can you book a table for the same group of people at 10:00 for the same day as the train?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL2599.json_16,PMUL2599.json,16,"I'm sorry, but again, there are no entertainment attractions in the centre. Would you like to search in other areas?",Can you look for a architecture?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL0213.json_2,PMUL0213.json,2,I have many options. Do you have a preference for the area you would like to stay in.,"The area doesn't matter. I would like free wifi though, if possible.",zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_PMUL3775.json_6,PMUL3775.json,6,Their phone number is 01223360409 and their postal code is cb21rq.,Great. I'm also looking for a train. I need to leave after 16:15 from London Liverpool Street.,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_PMUL3536.json_8,PMUL3536.json,8,"Alright, I've booked your room and the reference number is 26VYTSIJ . Can I help you with anything else?",I also need a place to dine serving indian food.,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_SNG02189.json_2,SNG02189.json,2,"Closest police station is in Parkside, Cambridge, CB11JG","Thank you, Goodbye.",zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_SNG02185.json_12,SNG02185.json,12,Do you need any further assistance?,"No thank you, I appreciate all your help!",zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL3706.json_12,PMUL3706.json,12,There are three options to choose from. I recommend ask.,"Okay, can you give me the phone number for ask?",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL0943.json_6,MUL0943.json,6,The entrance fee is free.,Free is the best price! I'll probably be hungry after the museum. Are there any moderately priced Italian restaurants around?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL1348.json_12,MUL1348.json,12,"The gonville hotel has wifi, it's in the centre. Does that sound good?","As long as it has a 3 star rating, please book the Gonville Hotel for me.",zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_SSNG0104.json_4,SSNG0104.json,4,There are nine restaurants available. Do you have a food type preference?,No preference on type.,zajkeskn,initial,,CORRECT_CLARIFY,,zajkeskn_annotation.xlsx
mw22_PMUL0639.json_4,PMUL0639.json,4,"We have 21 moderately priced restaurants in the center, with cuisines ranging from Asian Oriental to Gastropub.",Asian Oriental sounds good. Can you reserve a table for 1 for me? I'd like to eat at 11:45 on Sunday.,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL1306.json_6,MUL1306.json,6,Sorry booking was unsuccessful. Would you like to try a different time?,How about at 13:45?,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_SNG0660.json_2,SNG0660.json,2,Absolutely. Panahar is a more expensive indian restaurant. It is located at 8 Norfolk Street City Centre. Their postal code is cb12lf. Their phone number is 01223355012.,Could you book a table for me there on Friday?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL2589.json_4,MUL2589.json,4,"Yes, it does have free parking.",Please give me information on the star rating and their number.,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL1333.json_16,MUL1333.json,16,I have booked you a taxithat will pick you all up 13:45. the car type is grey skoda and the contact number is 07001660178,Thank You for all your help.,zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL0759.json_12,PMUL0759.json,12,the TR2650 will get you to your destination by 14:58. do you want a ticket?,Ok I will book it for you,zajkeskn,initial,,CONFIRM_ACCEPT,,zajkeskn_annotation.xlsx
mw22_SSNG0097.json_6,SSNG0097.json,6,"Unfortunately, the restaurant is booked. Would you like to try another restaurant?","Yes. Something in the same area and same pricerange, please.",zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_MUL0639.json_8,MUL0639.json,8,The travel time is 17 minutes and the price of the ticket would be 4.40 pounds. Would you like me to book that for you?,"Yes, and once I am in Ely I need a place to stay on the north side of town with at least a 1 star rating, and has wifi.",zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_SNG0979.json_18,SNG0979.json,18,I have booked you for alexander bed and breakfast. Reference number: H02PSC79 . Is there anything else you need?,"No, that's everything I needed today, thank you.",zajkeskn,initial,,CONFIRM_ACCEPT,,zajkeskn_annotation.xlsx
mw22_MUL0005.json_14,MUL0005.json,14,"Sure thing! I've booked a yellow Tesla for you. If you need it, the contact number is 07855855225. Is there anything else I can help with today?",I just want to make sure it'll arrive in time for the restaurant reservation at 19:45. Can I get a contact number and type of car the taxi would be?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL0273.json_14,MUL0273.json,14,Of course! How many tickets would you like?,I only need one ticket for myself.,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_MUL2162.json_4,MUL2162.json,4,I see several trains. When would you like to leave?,I need a price and make sure it arrives by 16:00.,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL0044.json_18,MUL0044.json,18,"Yes, there are 4 different Indian restaurants in that area.","Ok, of those 4 is there one that is moderate priced?",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_SNG0727.json_6,SNG0727.json,6,I was able to reserve that for you. Your reference number is 439GP4J5 . Is there anything else I can assist you with?,Thanks so much. That is all I need. Have a great day.,zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL2584.json_10,PMUL2584.json,10,Their phone number is 01223307402. Can I help you with anything else?,I'd like a taxi from the hotel to the museum. I want to leave the hotel by 19:00. Book it please and give me the contact number and car type,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL3147.json_12,PMUL3147.json,12,"Queen's college is located on silver street. The postcode is cb39et. Although the entrance fee is 2.50 pounds, I think it's well worth the price of admission.",Sounds great. Can I also get info on a taxi leaving from Queen's College,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL2072.json_12,MUL2072.json,12,Sure. It's in the south of town with postcode cb17sr. Can I help you with anything else?,"No, that seems like everything. Go ahead and book it, and we should be done here.",zajkeskn,initial,,CONFIRM_ACCEPT,,zajkeskn_annotation.xlsx
mw22_SNG0925.json_6,SNG0925.json,6,The hamilton lodge is in the north area and has parking and internet. Would you like me to book that for you?,"Sure, book it for 1 person and 2 nights, starting from Wednesday.",zajkeskn,initial,,CONFIRM_ACCEPT,,zajkeskn_annotation.xlsx
mw22_PMUL4912.json_8,PMUL4912.json,8,"I am terribly sorry there aren't any, another type perhaps?",How about european food then?,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_PMUL2130.json_18,PMUL2130.json,18,"Ok in order to book a taxi I need the travel time, departure location and arrival destination.",Book taxi to go to taj tandoori restaurant. I need to arrive by 11:15 on Saturday.,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_WOZ20403.json_6,WOZ20403.json,6,Rajmahal is an Indian restaurant in the east part of town and in the moderate price range. How does that sound?,May I have the phone number?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_SNG0816.json_4,SNG0816.json,4,I have it here. It's moderately priced and is in the north. They offer free wifi and parking. Can you tell me how many to book for and how long?,"Yes, I'd like to book 5 people for 5 nights starting Sunday.",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL1498.json_4,MUL1498.json,4,Unfortunately there are no restaurants in the centre that serve Afghan food. Would you like to look for one in other areas?,How about a Chinese restaurant?,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_PMUL1231.json_2,PMUL1231.json,2,Yes I can. Would you like the phone number or address?,"Yes, please. I need the area and phone number.",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL1642.json_8,PMUL1642.json,8,Okay I've booked you on the TR2764 which will arrive at 8:58. the total fee is 58.8 GBP payable at the station . Reference number is : AQMKFOFZ .,okay thank you! What is the travel time on that?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL1974.json_22,PMUL1974.json,22,I was able to book The Ashley Hotel. Your reference number is DDEI8K1U .,Thank you. Appreciate all the help.,zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL1838.json_8,PMUL1838.json,8,"Okay, the booking was successful. The reference number is FGOM35JV .",Thanks. I am also looking for a train to Broxbourne from Cambridge.,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_SNG01337.json_2,SNG01337.json,2,ow about Ashbury Lodge Guesthouse it is moderately priced and located at 82 Arbury Road CB4 2JE (Phone: 01223364319),Does this guesthouse include free wifi?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_SSNG0271.json_2,SSNG0271.json,2,What would you like to know?,"I'd like to know it's address and phone number. I'd also like to book it for 6 people, Thursday, for 4 nights.",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL4987.json_10,PMUL4987.json,10,"Acorn Guest House is a nice place, do you want their info ?",Do they have free parking?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL0418.json_4,MUL0418.json,4,"Yes, TR4669 goes from peterborough to cambridge on Thursday. Would you like to book tickets on this train?",Yes I would like tickets for 2 people and the reference number please.,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL1177.json_10,MUL1177.json,10,Certainly! The A and B Guest House is a moderately-priced hotel. Would you like to stay there?,"Yes, for 7 people and 4 nights.",zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_PMUL0665.json_10,PMUL0665.json,10,What day do you need the train on?,I'll be leaving on Monday.,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_PMUL4882.json_8,PMUL4882.json,8,Is there anything else I can help you with today?,Yes I need a train from London Kings Cross to Cambridge for Sunday to arrive in Cambridge by 20:45 please.,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_SNG01498.json_2,SNG01498.json,2,Contact them at 01223274680,I need the address and postcode.,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_SNG02293.json_4,SNG02293.json,4,Their postcode is CB11JG.,"Ok, thank you very much for your help.",zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL2491.json_6,PMUL2491.json,6,The address is 40270 King Street City Centre and the phone number is 01223505015.,Thanks a lot. Can you also help me find a theatre in the centre of town also?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL1919.json_8,MUL1919.json,8,"There is a cinema, two entertainment facilities, a museum, and a nightclub. Would you like more info about any of those?",Can you give me the address for the cinema?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL2082.json_20,MUL2082.json,20,"Booking was successful, the reference number is 7BB9B19A ., the total cost will be 37.80 payable at the station, can I help with anything else.",I got the reference number of 7BB9B19A thank you!,zajkeskn,initial,,CONFIRM_ACCEPT,,zajkeskn_annotation.xlsx
mw22_PMUL1156.json_2,PMUL1156.json,2,Sure thing! Trinity College is located on Trinity Street in Centre with a postcode of cb21tq. Would you like more information today?,Great! Thanks! Is that just a college or is there any other type of attraction there?,zajkeskn,initial,,CORRECT_CLARIFY,,zajkeskn_annotation.xlsx
mw22_MUL2221.json_14,MUL2221.json,14,"Booking was successful, you reference number is DEMBOPOR, can I assist with anything else?",No that is everything I need today. Thank you.,zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_MUL1354.json_18,MUL1354.json,18,I have booked your ride. Your car type is a black Honda and your contact number is 07917232532. Is there anything else you need?,No that will be all thank you.,zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_MUL2279.json_2,MUL2279.json,2,"We have quite a few, I'm sure we'll be able to get you where you want to go. Where is that, exactly?",I would like to go to leicester and leave on friday.,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_MUL1614.json_12,MUL1614.json,12,"In expensive restaurants, I have two options in the north. There is Hakka and there is The Hotspot. In my opinion, Hakka is a great chinese restaurant.","postcode, phone number, and area",zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_PMUL4606.json_2,PMUL4606.json,2,I'd be happy to help. Where are you departing from?,I will be departing from stansted airport going to cambridge on friday and it needs to arrive by 16:00,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_MUL0132.json_6,MUL0132.json,6,Would you like me to book you at The Oak Bistro at 6 Lensfield Road?,"Can I just get the area, phone number, and postcode of it?",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_SNG01841.json_2,SNG01841.json,2,Your looking at the trainID of TR5767 or TR2000 depending on your time,The train should go to stansted airport and should arrive by 21:30.,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_MUL2691.json_14,MUL2691.json,14,That booking was not successful. Would you like to try another day or a shorter stay?,How about for 2 nights,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_PMUL1640.json_8,PMUL1640.json,8,Cheap we can do! I recommend the Autumn House in the east. Would you like to book a room there?,"Yes, I would. I need 3 nights, 7 people, starting Wednedady. I need the reference number. I also need a train to Cambridge after 14:45.",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL1849.json_6,MUL1849.json,6,I would recommend architecture and there are many places to visit and see great architecture.,"Can I get the postcode, address of a great architecture place to visit please?",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL4110.json_8,PMUL4110.json,8,"Thanks for the info, I found train ID TR8286 which departs at 6:48 and arrives by 7:38. Tickets cost 16.50 pounds. Would you like a reservation?","Yeah, just get 1 ticket please and tell me the reference number",zajkeskn,initial,,CONFIRM_ACCEPT,,zajkeskn_annotation.xlsx
mw22_PMUL0018.json_14,PMUL0018.json,14,Your table is booked. Reference number is 2H4EMZYM . They will hold the table for 15 minutes.,"Thank you so much, Goodbye!",zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_SNG0457.json_10,SNG0457.json,10,You're welcome! Is there anything else I can help you with?,"No, that will be all. Thanks again. Bye.",zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL4937.json_8,PMUL4937.json,8,"It is a great cinema in the south part of town. They are located at Cambridge Leisure Park, Clifton Way. Their postcode is cb17dy. Their phone number is 00872208000.",Thank you that was all I needed.,zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL1687.json_12,PMUL1687.json,12,The travel time of that train is 79 minutes.,thanks for your help you have been great!,zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL0073.json_2,PMUL0073.json,2,What area of town should it be in?,it should be in the east area and serve south indian food.,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_SNG1244.json_4,SNG1244.json,4,There are 13 colleges in centre. Are you look for free entrance or paid?,"Please tell me one of the free ones, please.",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL3494.json_10,PMUL3494.json,10,There are no expensive Italian places in the West. Is there another area I may check?,No just choose another type of expensive place to dine for me and book a table at 13:15 for 8 people from Monday.,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL0401.json_8,MUL0401.json,8,"There are many different attractions available. Some include cinema, touring architecture, and visiting the park. Is there anything particular you are looking to do?",I'm looking for a park to go to in the south,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_MUL1939.json_6,MUL1939.json,6,"TR3730 will arrive by 07:56, would that work for you?","Yes, for four please.",zajkeskn,initial,,CONFIRM_ACCEPT,,zajkeskn_annotation.xlsx
mw22_PMUL4476.json_4,PMUL4476.json,4,"There is one available. The university arms hotel. It is expensive, is that okay?",Sure. I need a room for 4 people and 4 nights starting from thursday.,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_MUL0599.json_6,MUL0599.json,6,"Okay, we got the broughton house gallery. It's number is 01223314960 and the post code is cb11ln. Is there anything else I can do for you?","Yes, I am also looking for a train leaving on Saturday and arriving by 13:45.",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_SSNG0211.json_18,SSNG0211.json,18,I have made a booking and it went through. Your Reference number is : AEBKVJV3 .,"Yes, and please give me the reference number.",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL4395.json_12,PMUL4395.json,12,There is no museums in the centre. Can I help you with anything else,Could you check again. A museum in the centre.,zajkeskn,initial,,CORRECT_CLARIFY,,zajkeskn_annotation.xlsx
mw22_SNG0796.json_8,SNG0796.json,8,I'll be happy to. How many people in your party? And how many nights will you be staying?,"Great, I need it for 5 people for 3 nights, and let me know the reference number.",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL3346.json_6,PMUL3346.json,6,There are 5 hotels that match your request. To help you further I will need to know what part of town you want to be in.,The part of town does not really matter to me. Can you recommend something please and let me know whether or not they have free parking?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL1305.json_2,PMUL1305.json,2,"Yes!! Several, like the cambridge corn exchange. Is there a particular area you are interested in?",Yes a theatre in the east is what I am looking for.,zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_MUL0011.json_18,MUL0011.json,18,Non of the hotels were available for 2 nights starting on Friday. Would you prefer another date or area.,Can you book me a room for 1 night instead?,zajkeskn,initial,,CORRECT_CLARIFY,,zajkeskn_annotation.xlsx
mw22_SNG0417.json_4,SNG0417.json,4,TR0497 arrives in Cambridge at 12:23. Would you like to purchase tickets?,"Yes please, book 4 tickets for me.",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_SNG0651.json_6,SNG0651.json,6,We are happy to help. Have all of your needs been met?,Indeed they have.,zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL2163.json_12,PMUL2163.json,12,Okay. Can you tell me the departure or arrival time?,"I'd like to leave the man on the moon by 04:45, can you set that up for me?",zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_SSNG0022.json_8,SSNG0022.json,8,"There are no other Spanish places in that area, another area or type perhaps?","Any in the same area, and price range please.",zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_SNG0815.json_22,SNG0815.json,22,"I have that all worked out for you, the reference code is MQ7AMF1M . The hotel is the Cabdrife Butterfly.Is there anything else you need?","No, I'm sorry that was so confusing. It appears I have 2 hotels, but that is better than 0. Have a good day. Bye.",zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL0656.json_10,PMUL0656.json,10,"I would recommend the the oak bistro, which is located at 6 Lensfield Road. Would you be interested in making a reservation?","Yes, please. I need the reservation to be for 5 people at 21:00 on Friday.",zajkeskn,initial,,CONFIRM_ACCEPT,,zajkeskn_annotation.xlsx
mw22_MUL2118.json_12,MUL2118.json,12,I have your rooms booked. The reference number is 9wy58ojm . Can I help you with anything else?,That is all I needed. Thank you so much!,zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL3475.json_8,PMUL3475.json,8,I would recommend People's Portraits Exhibition at Girton College. They offer free entrance. Their postcode is cb3ojg. Their phone number is 01223338901.,Can you book it for me?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL2316.json_4,PMUL2316.json,4,"Of course, one of my favorites is Fitzbillies Restaurant at 51 Trumpington Street City Centre. May I book you a table?","Yes, please. It'll be for 2 people on Saturday at 12:00.",zajkeskn,initial,,CONFIRM_ACCEPT,,zajkeskn_annotation.xlsx
mw22_SNG0335.json_6,SNG0335.json,6,"Of course! TR0811 leaves at 17:32, arrives at 18:32, with a duration of 60 minutes. The price is 14.32 pounds. May I assist you with anything else?",That is all I need for today. thank you. Goodbye.,zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL3517.json_2,PMUL3517.json,2,I can help with that! Cambridge has lots of different attractions do you have a specific type in mind?,"Yes, I'd like to visit an entertainment attraction.",zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_MUL1187.json_2,MUL1187.json,2,"I'd be happy to help you. There are 24 guesthouses to choose from. Is there an area you'd like to stay in, or perhaps a certain price range?","Well, how about a moderate price range and a star rating of zero? Oh, and I don't need free parking.",zajkeskn,initial,,INFORM_CONSTRAINT,,zajkeskn_annotation.xlsx
mw22_PMUL2438.json_6,PMUL2438.json,6,The Place is at 22 Sidney Street cb23hg. 01223324600 is their phone number. That place is poppin'. Can I help you with anything else?,Can you book a reservation for me?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL4411.json_8,PMUL4411.json,8,corpus christi is very popular. It is located in the town centre. The number is 01223338000. Can I help with anything else?,"That's all I needed to know, thanks for your help!",zajkeskn,initial,,SOCIAL,,zajkeskn_annotation.xlsx
mw22_PMUL1722.json_14,PMUL1722.json,14,What would you like to know?,Does it have free wifi?,zajkeskn,initial,,REQUEST,,zajkeskn_annotation.xlsx
mw22_PMUL3828.json_8,PMUL3828.json,8,Anything in particular you like to do?,How about a multiple sports place near that restaurant.,zajkeskn,initial,,CORRECT_CLARIFY,,zajkeskn_annotation.xlsx
